filename,country,location,company,tech,component,phase,investment_value,capacity,status,dt_announce,dt_actual,dt_operational,dt_cancel,jobs,checked,reject-phase,finetune,share-investment,note
FRA-00272-00654_01_04_01,FRA,Douai,Renault Group,battery,module_assembly,['first expansion'],,,announced,06-2021,,['NA'],,,True,True,False,False,
DEU-00275-01952_01_04_02,DEU,Dresden,Solarwatt,battery,module_assembly,['second expansion'],,,cancelled,,,['NA'],,,True,True,False,False,
GBR-00225-00412_01_03_00,GBR,['Coventry'],Jaguar Land Rover,battery,cell_manufacturing,['initial'],,,announced,02-2021,,['NA'],,,True,True,False,False,
FRA-00396-00824_07_02_00,FRA,Grenoble,Verkor,vehicle,battery_vehicle_assembly,initial,100 million EUR,,actual,07-2021,,,,,True,True,False,False,
HRV-01279-00659_01_03_00,HRV,Zagreb,Rimac Automobili,battery,cell_manufacturing,['initial'],['200 million EUR'],,announced,04-2021,,['NA'],,,True,True,False,False,
LTU-03212-03514_06_03_00,LTU,Vilnius,Solitek,solar,cell,initial,,60 MW,actual,,,01-2013,,,True,False,False,False,
GBR-00225-00480_01_04_00,GBR,Coventry,Lotus,battery,module_assembly,['initial'],,,announced,,,['NA'],,,True,True,False,False,
SWE-00807-00582_07_04_00,SWE,Northern Sweden,Northvolt,vehicle,EV_recycling,['initial'],,,announced,,,['NA'],,,True,True,False,False,
SWE-00957-00582_01_02_00,SWE,Salzgitter,Northvolt,battery,battery_materials,['initial'],,,announced,05-2019,,['NA'],,,True,True,False,False,
FRA-00274-01424_01_03_02,FRA,Douvrin,ACC,battery,cell_manufacturing,second expansion,,,actual,,,,,,True,True,False,False,
SWE-06693-00582_01_05_01,SWE,Revolt Ett,Northvolt,battery,recycling,['first expansion'],,,announced,11-2021,,['NA'],,,True,True,False,False,
ESP-01368-00963_01_03_00,ESP,Álava Technology Park,CIC energiGUNE,battery,cell_manufacturing,initial,['700 million EUR'],,announced,['06-2022'],,,,,True,True,False,,
GBR-01244-00412_01_03_00,GBR,['Wolverhampton'],Jaguar Land Rover,battery,cell_manufacturing,['initial'],,,announced,04-2023,,['NA'],,,True,True,False,False,
ITA-01973-01802_01_04_00,ITA,Cosio Valtellino,NHOA,battery,module_assembly,initial,,['540 MWh'],operational,,,10-2022,,,True,False,True,False,
DEU-02287-00284_01_03_00,DEU,['Freiburg'],Fraunhofer,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
HUN-00249-00120_07_02_01,HUN,Debrecen,CATL,vehicle,battery_vehicle_assembly,first expansion,€7.34 billion,40 GWh,actual,12-2022,12-2022,,,,True,True,False,False,
DEU-00001-01092_01_03_00,DEU,['Aachen'],HYNN,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
ESP-00690-00709_01_04_01,ESP,Martorell,Seat,battery,module_assembly,['first expansion'],['300 million EUR'],,actual,07-2023,,,,400,True,True,False,,
PRT-07081-07738_08_00_00,PRT,Alto Rabagão,Endesa Portugal,wind,deployment,initial,,['48 MW'],actual,['04-2022'],04-2022,06-2023,,,True,False,True,,
GBR-01707-00114_01_04_00,GBR,Cambois,Britishvolt,battery,module_assembly,initial,,,announced,['05-2022'],,,,,True,True,False,False,
SWE-06521-00582_01_03_00,SWE,Borlange,Northvolt,battery,cell_manufacturing,initial,,,announced,,,,,,True,True,False,False,
DEU-01150-01236_01_05_00,DEU,Tübingen,Porsche eBike Performance,battery,recycling,initial,,,announced,06-2024,,,,,True,True,False,False,
ESP-03086-03295_01_01_00,ESP,Badajoz,Phi4tech,battery,cell_manufacturing,initial,['€400 million'],['2 GW'],actual,['03-2021'],06-2021,12-2023,,,True,False,False,False,
FRA-00273-02453_01_03_00,FRA,['Douvrai'],Stellantis Group,battery,cell_manufacturing,['initial'],,,announced,07-2021,,['NA'],,,True,True,False,False,
DEU-01067-00193_01_03_00,DEU,Stuttgart,Dürr,battery,cell_manufacturing,['initial'],,,announced,06-2024,,['NA'],,,True,True,False,False,
ESP-02391-08113_01_00_00,ESP,Asturias,Tagenergy,battery,deployment,initial,,100.2 MW / 200.4 MWh,actual,,,,,,True,False,False,False,
POL-00583-00440_01_03_01,POL,Kobierzyce,LG,battery,cell_manufacturing,['first expansion'],['571 million USD'],,actual,11-2018,12-2018,['NA'],,700,True,True,False,False,
DEU-00140-00521_01_04_01,DEU,Brühl,Mercedes-Benz,battery,module_assembly,['first expansion'],,,actual,,06-2019,['NA'],,,True,True,False,False,
DEU-06391-00391_01_03_00,DEU,Middle Europe,InoBat Auto,battery,cell_manufacturing,initial,,['20 GWh'],announced,['09-2023'],,,,,True,True,False,False,
SWE-01026-00582_01_03_02,SWE,Skelleftea,Northvolt,battery,cell_manufacturing,second expansion,,,actual,['06-2023'],,,,,True,True,False,False,
ITA-06735-07363_01_04_00,ITA,Veneto,Pylon Technologies,battery,module_assembly,initial,,['600–800 batteries per day'],announced,['05-2023'],,,,,True,True,False,,
POL-03059-00582_01_03_00,POL,Tczew,Northvolt,battery,cell_manufacturing,['initial'],,,announced,07-2022,,['NA'],,,True,True,False,False,
ITA-00878-00455_01_05_00,ITA,Portovesme,Li-Cycle,battery,recycling,initial,,"['50,000 to 70,000 tonnes']",announced,['05-2023'],,,,,True,True,False,,
ESP-00690-01118_01_03_00,ESP,Martorell,Iberdrola,battery,cell_manufacturing,['initial'],,,announced,05-2021,,['NA'],,,True,True,False,False,
AUT-01420-01037_01_01_00,AUT,Wolfsberg,European Lithium,battery,materials_refining,initial,"€120,000",,actual,06-2020,06-2020,,,,True,False,False,False,
NOR-01047-00540_01_03_00,NOR,Southern Norway,Morrow Batteries,battery,cell_manufacturing,initial,['€100 million'],,actual,['05-2022'],05-2022,,,,True,True,False,False,
BEL-01878-01675_01_00_00,BEL,Dilsen-Stokkem,Giga Storage,battery,deployment,initial,,,announced,04-2024,06-2025,06-2028,,,True,False,False,False,
AUT-06719-07324_01_05_00,AUT,University of Graz,ProtectLiB,battery,recycling,initial,,,actual,,,,,,True,True,False,False,
ESP-02319-07931_01_00_00,ESP,Bilbao,Merlin Properties,data centre,deployment,initial,,,announced,08-2021,,,,,True,False,False,False,
ESP-01281-02453_01_03_00,ESP,Zaragoza,Stellantis Group,battery,cell_manufacturing,initial,['4.1 billion EUR'],,announced,['12-2024'],,,,3000,True,True,False,,
DEU-00057-00970_01_03_00,DEU,['Baden-Württemberg'],Cellforce,battery,cell_manufacturing,['initial'],,['100 MWh'],announced,11-2021,,['NA'],,,True,True,False,False,
DEU-00422-00326_01_04_00,DEU,Göttingen,Gotion High Tech,battery,module_assembly,['initial'],,['3.5 GWh'],actual,09-2021,12-2022,['09-2023'],,,True,False,False,False,
ESP-01932-01127_01_04_00,ESP,Almaraz,Ingeteam,battery,module_assembly,initial,,,announced,,,,,,True,True,False,False,
SWE-01169-00034_01_03_00,SWE,Uppsala,Altris,battery,cell_manufacturing,['initial'],['$5 million'],['1 GWh'],actual,,05-2023,,,,True,False,False,False,sodium-ion facility; Series A $10 million; bridge financing $5 million. Assumed a $5 million investment.
SWE-00386-00582_01_03_00,SWE,Gothenburg,Northvolt,battery,cell_manufacturing,['initial'],['30 billion Swedish kronor'],['50 GWh'],actual,02-2022,09-2023,['NA'],,,True,True,False,False,
DEU-00976-00100_01_03_00,DEU,['Saxony'],Blackstone Resources,battery,cell_manufacturing,['initial'],['32 million EUR'],,actual,03-2022,,['NA'],,,True,True,False,False,
DEU-00918-00617_01_03_01,DEU,Reutlingen,Porsche,battery,cell_manufacturing,['first expansion'],,['1 GWh'],actual,11-2022,11-2022,['NA'],,,True,False,False,False,
AUT-00388-01319_01_03_00,AUT,Graz,TU Graz,battery,cell_manufacturing,initial,,,announced,,,,,,True,True,False,False,
DEU-00094-00768_07_01_00,DEU,Berlin,Tesla,vehicle,EV_component_manufacturing,initial,['Several billion euros'],,actual,,01-2020,,,,True,True,False,False,
ITA-04511-10497_01_04_00,ITA,Sant'Angelo di Piove di Sacco,Pylon LifeEU,battery,module_assembly,initial,,,announced,05-2023,,,,,True,True,False,False,
SWE-01027-00006_01_03_00,SWE,Skellefteå,ABB,battery,contractual,['initial'],,,announced,,,['NA'],,,True,False,False,False,
DEU-00037-00120_01_03_01,DEU,Arnstadt,CATL,battery,cell_manufacturing,first expansion,,['8 GWh'],operational,['02-2019'],04-2022,04-2022,,,True,True,False,False,
LTU-03212-03512_06_04_00,LTU,Vilnius,SoliTek,solar,modules,initial,,,announced,,,,,,True,True,False,False,
FRA-00135-01424_01_04_00,FRA,Bruges,ACC,battery,module_assembly,initial,,,actual,,,,,,True,True,False,False,
DEU-00056-00818_01_00_00,DEU,Baden-Wurttemberg,Valmet,battery,deployment,['initial'],['seven million EUR'],,actual,09-2019,09-2019,['NA'],,,True,True,False,False,
DEU-00821-00821_01_03_00,DEU,Nördlingen,Varta,battery,cell_manufacturing,['initial'],,['pilot'],cancelled,06-2020,,['12-2021'],,,True,False,False,False,
PRT-07081-01587_06_00_00,PRT,Alto Rabagão,EDP,solar,deployment,initial,,,actual,05-2022,01-2020,,,,True,False,False,False,
DEU-00626-00768_01_04_00,DEU,Lausitz,Tesla,battery,module_assembly,initial,,,announced,10-2018,,,,,True,True,False,False,
FRA-00396-00824_01_03_00,FRA,Grenoble,Verkor,battery,cell_manufacturing,initial,['€250 million'],['150 MWh'],operational,['07-2021'],11-2022,06-2023,,,True,False,False,False,
DEU-00119-00970_01_03_00,DEU,Brandenburg,Cellforce,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
BEL-00366-00846_07_02_02,BEL,Ghent,Volvo Group,vehicle,battery_vehicle_assembly,second expansion,75 million EUR,,actual,,05-2023,,,,True,False,False,False,
FRA-00274-00654_01_03_00,FRA,['Douvrin'],Renault Group,battery,cell_manufacturing,['initial'],,,actual,06-2022,,['NA'],,,True,True,False,False,
DEU-00189-00100_01_03_00,DEU,['Chemnitz'],Blackstone Resources,battery,cell_manufacturing,['initial'],,,cancelled,,,['NA'],,,True,True,False,False,
GBR-00225-00055_01_03_00,GBR,['Coventry'],Aston Martin,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
DEU-10230-00832_07_99_00,DEU,near Wolfsburg,Volkswagen,vehicle,,['initial'],,['40 GWh'],announced,07-2021,,,,,True,True,False,False,
FRA-00272-00824_01_03_00,FRA,['Douai'],Verkor,battery,cell_manufacturing,['initial'],,,announced,03-2022,,['NA'],,,True,True,False,False,
SWE-00807-00582_01_05_00,SWE,Northern Sweden,Northvolt,battery,recycling,['initial'],,,announced,,,['NA'],,,True,True,False,False,
PRT-00164-00332_07_00_00,PRT,Cascais,Great Wall,vehicle,deployment,initial,,,announced,,,,,,True,True,False,False,
GBR-01076-02129_01_03_02,GBR,['Sunderland'],AESC Envision,battery,cell_manufacturing,['second expansion'],['£200 million'],,actual,,12-2022,,,1000,True,True,False,False,
DEU-00094-00768_01_04_00,DEU,Berlin,Tesla,battery,module_assembly,initial,,,actual,,01-2020,,,,True,True,False,False,
POL-01249-00383_07_02_00,POL,Wroclaw,Impact Clean Power Technology,vehicle,battery_vehicle_assembly,['initial'],,,announced,,,['NA'],,,True,True,False,False,
HUN-00249-08555_01_03_00,HUN,Debrecen,Contemporary Amperex Technology Co. Ltd. (CATL),battery,cell_manufacturing,initial,€7.34 billion,100 GWh,announced,09-2022,,,,,True,True,False,False,
DEU-00094-07188_01_03_00,DEU,Berlin,Tesla Inc,battery,cell_manufacturing,initial,['5 billion EUR'],,actual,,01-2020,,,,True,True,False,False,
NOR-00032-00540_01_03_02,NOR,Arendal,Morrow Batteries,battery,cell_manufacturing,second expansion,,,actual,,,,,,True,True,False,False,
DEU-00798-02504_01_03_00,DEU,['North Rhine-Westphalia'],e.Go,battery,cell_manufacturing,['initial'],['250 million EUR'],['1 GWh'],announced,03-2019,,['NA'],,,True,True,False,False,
HUN-00249-00076_01_04_00,HUN,Debrecen,BMW,battery,module_assembly,['initial'],1 billion EUR,,actual,11-2022,11-2022,['NA'],,,True,False,False,False,
DEU-00107-00010_01_01_01,DEU,Bitterfeld,AMG Lithium,battery,materials_refining,first expansion,120 million EUR,,announced,04-2021,04-2021,,,80,True,False,False,False,
DEU-00854-00076_01_03_01,DEU,Parsdorf,BMW,battery,cell_manufacturing,['first expansion'],['170 million EUR'],,actual,05-2022,05-2022,['NA'],,,True,True,False,False,
HUN-00249-00120_01_03_01,HUN,Debrecen,CATL,battery,cell_manufacturing,first expansion,€7.34 billion,40 GWh,actual,12-2022,12-2022,,,,True,True,False,False,
SWE-06692-00582_01_03_00,SWE,Northvolt Ett,Northvolt,battery,cell_manufacturing,['initial'],,,cancelled,,,['NA'],,,True,True,False,False,
ITA-00724-02453_01_03_02,ITA,['Mirafiori'],Stellantis Group,battery,cell_manufacturing,['second expansion'],,,announced,,,['NA'],,,True,True,False,False,
FRA-00272-00654_01_04_00,FRA,Douai,Renault Group,battery,module_assembly,['initial'],,,announced,06-2021,,['NA'],,,True,True,False,False,
DEU-01541-01276_01_03_00,DEU,Vreden,Saueressig Engineering,battery,contractual,['initial'],,,announced,,,['NA'],,,True,False,False,False,providing machines for Tesla
ESP-00068-07931_01_00_00,ESP,Barcelona,Merlin Properties,data centre,deployment,initial,,,announced,,,,,,True,False,False,False,
GBR-00225-00412_01_03_01,GBR,['Coventry'],Jaguar Land Rover,battery,cell_manufacturing,['first expansion'],,,announced,02-2021,,['NA'],,,True,True,False,False,
DEU-00001-00120_01_04_00,DEU,Aachen,CATL,battery,module_assembly,initial,,,announced,09-2022,,,,,True,True,False,False,
ITA-06733-02081_01_99_00,ITA,Trino,Enel,battery,deployment,initial,,,operational,,,06-2024,,,True,False,True,False,
LTU-03212-03514_06_03_01,LTU,Vilnius,Solitek,solar,cell,first expansion,€5 million,,actual,08-2018,02-2019,01-2020,,,True,False,False,False,
DEU-01150-00970_01_03_00,DEU,Tübingen,Cellforce,battery,cell_manufacturing,initial,['20 to 30 million EUR'],['100 MWh per year'],announced,['07-2021'],,,,,True,True,False,False,
ITA-06730-02081_01_00_00,ITA,Leonardo da Vinci Airport,Enel,battery,deployment,initial,,,announced,,,,,,True,True,False,,
NOR-00737-00569_01_03_00,NOR,['Mo i Rana'],Nidec,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
DEU-00046-00768_07_02_00,DEU,Austin,Tesla,vehicle,battery_vehicle_assembly,initial,,,actual,11-2020,11-2020,,,,True,True,False,False,
SWE-06693-00582_01_05_00,SWE,Revolt Ett,Northvolt,battery,recycling,['initial'],,,announced,11-2021,,['NA'],,,True,True,False,False,
GBR-01244-00412_01_03_01,GBR,['Wolverhampton'],Jaguar Land Rover,battery,cell_manufacturing,['first expansion'],,,actual,04-2023,,['NA'],,,True,True,False,False,
ITA-01853-01651_01_04_00,ITA,Trieste,Fincantieri,battery,module_assembly,['initial'],,,announced,06-2021,,['NA'],,,True,True,False,False,
GBR-01233-01420_04_01_00,GBR,Western Europe,TotalEnergies,hydrogen,green_hydrogen,initial,,,announced,,,,,,True,True,False,False,
ITA-01145-02324_01_05_00,ITA,Turin,Iveco,battery,recycling,initial,,,operational,,,,,,True,True,False,,
ITA-01847-03341_06_04_00,ITA,Padua,Recom,solar,modules,initial,,,actual,,,,,,True,True,False,False,
DEU-00107-08230_01_01_00,DEU,Bitterfeld,AMG Critical Materials,battery,materials_refining,initial,,"['20,000 tonnes']",operational,,,09-2024,,,True,True,False,False,
HUN-00249-00120_07_02_00,HUN,Debrecen,CATL,vehicle,battery_vehicle_assembly,initial,€7.34 billion,40 GWh,announced,12-2022,,,,,True,True,False,False,
SVK-01449-01082_01_03_00,SVK,Šurany,Gotion InoBat Batteries,battery,cell_manufacturing,['initial'],,['20 GWh'],actual,11-2023,06-2024,['NA'],,1000,True,False,False,False,
GBR-01707-00114_07_01_00,GBR,Cambois,Britishvolt,vehicle,EV_component_manufacturing,initial,['£100 million'],,announced,['05-2022'],,,,,True,True,False,False,
ESP-00690-00709_01_04_00,ESP,Martorell,Seat,battery,module_assembly,['initial'],['300 million EUR'],,announced,07-2023,,,,400,True,True,False,,
POL-01249-00440_07_02_04,POL,Wroclaw,LG,vehicle,battery_vehicle_assembly,['fourth expansion'],,,actual,,,,,,True,True,False,False,
ITA-06733-02081_06_00_00,ITA,Trino,Enel,solar,deployment,initial,,87 MW,operational,10-2022,10-2022,06-2024,,,True,False,False,False,
ITA-06820-04901_06_00_00,ITA,Altomonte,Edison,solar,deployment,initial,,,operational,11-2018,,11-2018,,,True,False,True,False,
CHE-00050-00100_01_03_00,CHE,['Baar'],Blackstone Resources,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
FRA-00274-00228_07_02_00,FRA,Douvrin,Envision AESC,vehicle,battery_vehicle_assembly,['initial'],,,actual,,,['NA'],,,True,True,False,False,
ESP-00068-00274_07_00_00,ESP,Barcelona,Ford,vehicle,deployment,initial,,,announced,,,,,,True,True,False,False,
DEU-00305-00076_01_03_00,DEU,Erfurt,BMW,battery,cell_manufacturing,initial,,,announced,,,,,,True,True,False,False,
PRT-04593-01587_01_00_00,PRT,Castanheira do Ribatejo,EDP,battery,deployment,initial,,,announced,04-2019,04-2019,,,,True,False,False,False,
ITA-00724-00268_01_04_00,ITA,Mirafiori,Fiat Chrysler,battery,module_assembly,initial,,,announced,['11-2019'],,,,,True,False,False,False,"Maserati announces an €800 million investment for the production of electric vehicles, with some of this investment linked to the Mirafiori plant, which will also serve as a battery assembly center"
FRA-00274-02453_01_04_01,FRA,Douvrin,Stellantis Group,battery,module_assembly,first expansion,,,actual,['04-2021'],,,,600,True,True,False,False,
GBR-01076-00228_07_02_00,GBR,Sunderland,Envision AESC,vehicle,battery_vehicle_assembly,['initial'],['£450 million'],,actual,07-2021,06-2021,['NA'],,,True,True,False,False,
DEU-00057-00617_01_02_00,DEU,['Baden-Württemberg'],Porsche,battery,battery_materials,['initial'],,['100 MWh/year'],announced,,,['NA'],,,True,True,False,False,
ESP-00947-00832_01_03_02,ESP,Sagunt,Volkswagen,battery,cell_manufacturing,second expansion,10 billion EUR,,actual,05-2022,03-2023,,,,True,True,False,False,
AUT-00388-00617_01_99_00,AUT,Graz,Porsche,battery,,initial,['9 million EUR'],,actual,,,,,,True,True,False,,
HUN-00142-00702_01_04_00,HUN,Budapest,Samsung,battery,module_assembly,['initial'],['358 million USD'],,actual,08-2016,,['NA'],,,True,True,False,False,
DEU-01340-00832_01_03_00,DEU,Lower Saxony,Volkswagen,battery,cell_manufacturing,['initial'],,,announced,10-2018,,['NA'],,,True,True,False,False,
ESP-01368-00088_01_03_00,ESP,Álava Technology Park,Basquevolt,battery,cell_manufacturing,initial,['700 million EUR'],,announced,['06-2022'],,,,,True,True,False,,
DEU-00942-00695_01_04_02,DEU,Saarland,SVOLT,battery,module_assembly,['second expansion'],,,cancelled,11-2020,,['NA'],04-2023,,True,True,False,False,
AUT-03489-08155_03_00_00,AUT,Carinthia,Verbund,hydroelectric,deployment,initial,60 million EUR,,actual,03-2021,05-2021,06-2023,,,True,False,False,False,
FRA-00272-00228_01_04_01,FRA,Douai,Envision AESC,battery,module_assembly,['first expansion'],800 million euros,['30 GWh'],actual,06-2021,,['NA'],,,True,False,False,True,
GBR-00225-01346_01_04_01,GBR,Coventry,UK Battery Industrialisation Centre,battery,module_assembly,['first expansion'],['38 million GBP'],,operational,12-2023,12-2023,02-2021,,100,True,False,False,False,
NOR-00368-00296_01_03_00,NOR,['Giga Arctic'],Freyr,battery,cell_manufacturing,['initial'],,,actual,,,['NA'],,,True,True,False,False,
ITA-02711-07509_01_00_00,ITA,Southern Italy,Terna,battery,deployment,initial,,,actual,['12-2020'],,,,,True,True,False,,
DEU-01070-00521_01_03_01,DEU,Stuttgart-Untertürkheim,Mercedes-Benz,battery,cell_manufacturing,['first expansion'],,,actual,03-2021,06-2022,['NA'],,,True,True,False,False,
GBR-01076-00228_01_03_01,GBR,['Sunderland'],Envision AESC,battery,cell_manufacturing,['first expansion'],['€1.8 billion'],['25 GWh'],actual,12-2022,12-2022,['12-2030'],,,True,False,False,True,
ITA-00862-00399_01_03_00,ITA,Piedmont,Italvolt,battery,cell_manufacturing,initial,,['45 GWh'],announced,,,,,,True,True,False,,
LTU-03212-03689_06_03_01,LTU,Vilnius,Valoe,solar,cell,first expansion,,,actual,02-2019,,,,,True,True,False,False,
ESP-01691-00088_01_03_00,ESP,"Marie Curie Building, Álava Technology Park",Basquevolt,battery,cell_manufacturing,initial,['€700 million'],,announced,['06-2022'],,,,800,True,True,False,,
NLD-00018-00084_01_00_00,NLD,Amsterdam,BYD,battery,deployment,initial,,,announced,,,,,,True,True,False,False,
AUT-00388-01319_01_01_00,AUT,Graz,TU Graz,battery,materials_refining,initial,,,announced,,,,,,True,True,False,False,
GBR-00129-00114_01_04_00,GBR,Britain,Britishvolt,battery,module_assembly,initial,,,announced,['07-2021'],,,,,True,True,False,False,
SWE-06692-00582_07_04_00,SWE,Northvolt Ett,Northvolt,vehicle,EV_recycling,['initial'],,,cancelled,,,['NA'],,,True,True,False,False,
POL-01249-00440_01_03_01,POL,Wroclaw,LG,battery,cell_manufacturing,['first expansion'],['571 million USD'],,actual,11-2018,12-2018,['NA'],,700,True,True,False,False,
HUN-00419-00702_01_04_02,HUN,Göd,Samsung,battery,module_assembly,['second expansion'],['740 million EUR'],['40 GWh'],actual,08-2023,08-2023,['NA'],,,True,False,False,True,
FRA-00272-00228_07_01_01,FRA,Douai,Envision AESC,vehicle,EV_component_manufacturing,['first expansion'],,['9 GWh'],announced,06-2021,,['NA'],,,True,True,False,False,
DEU-01067-00261_01_04_00,DEU,Stuttgart,Farasis Energy,battery,module_assembly,initial,,,announced,09-2018,,,,,True,True,False,False,
SWE-02302-00582_04_01_00,SWE,Boden,Northvolt,hydrogen,green_hydrogen,['initial'],,,actual,,,['NA'],,,True,True,False,False,
FRA-00274-02453_07_99_00,FRA,Douvrin,Stellantis Group,vehicle,,initial,,['13 GWh'],actual,['04-2021'],04-2021,,,,True,True,False,False,
BEL-00366-08793_06_00_00,BEL,Ghent,Energy Conversion Devices,solar,deployment,initial,,1.87 MW,actual,01-2010,,,,,True,True,False,False,
CZE-00736-00722_01_03_01,CZE,Mladá Boleslav,Skoda,battery,cell_manufacturing,['first expansion'],,,actual,,,['NA'],,,True,True,False,False,
ITA-01847-03341_01_03_00,ITA,Padua,Recom,battery,cell_manufacturing,initial,,50 MW,operational,,,07-2019,,,True,False,False,False,
DEU-01188-00521_07_02_00,DEU,Various locations,Mercedes-Benz,vehicle,battery_vehicle_assembly,initial,,,announced,['03-2021'],,,,,True,True,False,False,
ITA-01145-02324_07_02_00,ITA,Turin,Iveco,vehicle,battery_vehicle_assembly,initial,,,operational,,,,,,True,True,False,,
POL-00268-00440_01_04_03,POL,Dolnośląskie,LG,battery,module_assembly,['third expansion'],,,actual,,,['NA'],,,True,True,False,False,
DEU-00057-00818_01_04_00,DEU,Baden-Württemberg,Valmet,battery,module_assembly,['initial'],,,announced,,,['NA'],,,True,True,False,False,
POL-01249-00440_07_02_00,POL,Wroclaw,LG,vehicle,battery_vehicle_assembly,['initial'],['387 million USD'],,actual,09-2017,10-2016,,,700,True,True,False,False,
SVK-01199-01315_01_04_01,SVK,Voderady,TE Connectivity,battery,module_assembly,['first expansion'],,,actual,,,['NA'],,,True,True,False,False,
SWE-00807-00582_01_03_01,SWE,Northern Sweden,Northvolt,battery,cell_manufacturing,first expansion,,,actual,06-2021,,,,,True,True,False,False,
